19/5	23/10	1.1830449571093264e-10
39/10	23/10	6.972528387299383e-11
4	23/10	4.077907778990304e-11
41/10	23/10	2.3666963521851726e-11
21/5	23/10	1.3630308344021277e-11
43/10	23/10	7.789808522874488e-12
22/5	23/10	4.417797576305446e-12
9/2	23/10	2.48623820011133e-12
23/5	23/10	1.388473239615779e-12
47/10	23/10	7.694672025937586e-13
24/5	23/10	4.231559939911184e-13
49/10	23/10	2.309237641410646e-13
5	23/10	1.2505310209445883e-13
51/10	23/10	6.720134784800737e-14
26/5	23/10	3.583596743722698e-14
53/10	23/10	1.8963473105047825e-14
27/5	23/10	9.95804731917835e-15
11/2	23/10	5.189051862738214e-15
28/5	23/10	2.6832387555247507e-15
57/10	23/10	1.3768545574086494e-15
29/5	23/10	7.010907169256335e-16
59/10	23/10	3.5425641941319346e-16
6	23/10	1.776309187854831e-16
61/10	23/10	8.838461533449952e-17
31/5	23/10	4.364073229760161e-17
63/10	23/10	2.1382800338253843e-17
32/5	23/10	1.0396670688001706e-17
13/2	23/10	5.0162723652406715e-18
33/5	23/10	2.4017345259847895e-18
67/10	23/10	1.1411058234331434e-18
34/5	23/10	5.380019218062915e-19
69/10	23/10	2.517089589650215e-19
7	23/10	1.168612202892088e-19
71/10	23/10	5.383925145343374e-20
36/5	23/10	2.4614125860523196e-20
73/10	23/10	1.1166744601154643e-20
37/5	23/10	5.0271919346919166e-21
15/2	23/10	2.2458514186453074e-21
38/5	23/10	9.95619053832448e-22
77/10	23/10	4.379877416980972e-22
39/5	23/10	1.9119971587760328e-22
79/10	23/10	8.282644327686631e-23
8	23/10	3.5604690670688615e-23
81/10	23/10	1.5188042657602746e-23
41/5	23/10	6.4291378415924216e-24
83/10	23/10	2.70059808069106e-24
42/5	23/10	1.125701930953146e-24
17/2	23/10	4.656322543825307e-25
43/5	23/10	1.9112559038807528e-25
87/10	23/10	7.784858286091507e-26
44/5	23/10	3.14657884600272e-26
89/10	23/10	1.2620672891692294e-26
9	23/10	5.0232215711999686e-27
91/10	23/10	1.983983423672569e-27
46/5	23/10	7.775880367608074e-28
93/10	23/10	3.0242443277580717e-28
47/5	23/10	1.1671855404770808e-28
19/2	23/10	4.4701138860104625e-29
48/5	23/10	1.6988416014292947e-29
97/10	23/10	6.406823241825525e-30
49/5	23/10	2.3976627541073587e-30
99/10	23/10	8.904076752574799e-31
10	23/10	3.2812935133138183e-31
101/10	23/10	1.1999318886692575e-31
51/5	23/10	4.3543504835624364e-32
103/10	23/10	1.5679975687772112e-32
52/5	23/10	5.6030247850420305e-33
21/2	23/10	1.9868029661345905e-33
53/5	23/10	6.9910449422191455e-34
107/10	23/10	2.4410932330898315e-34
54/5	23/10	8.458270263828479e-35
109/10	23/10	2.9082625207802826e-35
11	23/10	9.922941969939924e-36
111/10	23/10	3.359711852201393e-36
56/5	23/10	1.128803335446243e-36
113/10	23/10	3.763475964347499e-37
57/5	23/10	1.245129597014379e-37
23/2	23/10	4.08784527951212e-38
58/5	23/10	1.3317685746132993e-38
117/10	23/10	4.305438902885605e-39
59/5	23/10	1.3812121457353633e-39
119/10	23/10	4.397011194366822e-40
12	23/10	1.3890213226734676e-40
121/10	23/10	4.3542598818227997e-41
61/5	23/10	1.3544837685388916e-41
123/10	23/10	4.1810679138310326e-42
62/5	23/10	1.2807209949746086e-42
25/2	23/10	3.8929216047404e-43
63/5	23/10	1.1742228851456393e-43
127/10	23/10	3.5146259156205943e-44
64/5	23/10	1.0439057480709135e-44
129/10	23/10	3.0767840599803503e-45
13	23/10	8.998833619138704e-46
131/10	23/10	2.611733361391386e-46
66/5	23/10	7.521852174937874e-47
133/10	23/10	2.149681067129521e-47
67/5	23/10	6.096442633372988e-48
27/2	23/10	1.715663557323174e-48
68/5	23/10	4.791162548936905e-49
137/10	23/10	1.3277087744707565e-49
69/5	23/10	3.651051269728536e-50
139/10	23/10	9.962913266802259e-51
14	23/10	2.697791253110643e-51
-24	12/5	6.870099837141567e-72
-239/10	12/5	3.183283708448353e-71
-119/5	12/5	1.463954396079889e-70
-237/10	12/5	6.68220266370777e-70
-118/5	12/5	3.027273239638907e-69
-47/2	12/5	1.3612048076761954e-68
-117/5	12/5	6.074844849995069e-68
-233/10	12/5	2.6908330969023743e-67
-116/5	12/5	1.1829821041396626e-66
-231/10	12/5	5.161898046041271e-66
-23	12/5	2.235529955120604e-65
-229/10	12/5	9.609291722173023e-65
-114/5	12/5	4.099605484601202e-64
-227/10	12/5	1.7359313467104646e-63
-113/5	12/5	7.295630122476326e-63
-45/2	12/5	3.043216442725894e-62
-112/5	12/5	1.2599190338505092e-61
-223/10	12/5	5.177167100559891e-61
-111/5	12/5	2.1114532413609624e-60
-221/10	12/5	8.546936612622703e-60
-22	12/5	3.433833365129492e-59
-219/10	12/5	1.3692654713209488e-58
-109/5	12/5	5.4192076674642324e-58
-217/10	12/5	2.1287448794601194e-57
-108/5	12/5	8.299484405526141e-57
-43/2	12/5	3.211576514932122e-56
-107/5	12/5	1.2334600435425367e-55
-213/10	12/5	4.7018799729419314e-55
-106/5	12/5	1.7789249271943282e-54
-211/10	12/5	6.680105490678356e-54
-21	12/5	2.4897092179607672e-53
-209/10	12/5	9.209870602234624e-53
-104/5	12/5	3.3814114016626665e-52
-207/10	12/5	1.2322024508775925e-51
-103/5	12/5	4.4566208044747675e-51
-41/2	12/5	1.5998116164550441e-50
-102/5	12/5	5.69995653679219e-50
-203/10	12/5	2.015643701394187e-49
-101/5	12/5	7.07449589243219e-49
-201/10	12/5	2.4644313842242807e-48
-20	12/5	8.52074267103966e-48
-199/10	12/5	2.9240018487212015e-47
-99/5	12/5	9.959035900246895e-47
-197/10	12/5	3.3666378537452202e-46
-98/5	12/5	1.1295746650614231e-45
-39/2	12/5	3.761602564692331e-45
-97/5	12/5	1.2432838251865997e-44
-193/10	12/5	4.078561894937046e-44
-96/5	12/5	1.3279545649606704e-43
-191/10	12/5	4.291397529899128e-43
-19	12/5	1.376428436000111e-42
-189/10	12/5	4.381752780881219e-42
-94/5	12/5	1.384463267690918e-41
-187/10	12/5	4.341645127709131e-41
-93/5	12/5	1.3513458512378907e-40
-37/2	12/5	4.17463003820668e-40
-92/5	12/5	1.2799964115395025e-39
-183/10	12/5	3.8952808331907405e-39
-91/5	12/5	1.1765436525265594e-38
-181/10	12/5	3.5270900818702567e-38
-18	12/5	1.049456107420107e-37
-179/10	12/5	3.099211491613835e-37
-89/5	12/5	9.084004494784114e-37
-177/10	12/5	2.6426682379064244e-36
-88/5	12/5	7.630396619254376e-36
-35/2	12/5	2.1867076725500266e-35
-87/5	12/5	6.219757871561556e-35
-173/10	12/5	1.755882080083455e-34
-86/5	12/5	4.919900483747236e-34
-171/10	12/5	1.3682213979093756e-33
-17	12/5	3.776552365710681e-33
-169/10	12/5	1.0346029236466033e-32
-84/5	12/5	2.813137328564381e-32
-167/10	12/5	7.591842542144896e-32
-83/5	12/5	2.0334919663873237e-31
-33/2	12/5	5.40600850277e-31
-82/5	12/5	1.4264283649790742e-30
-163/10	12/5	3.735615515384185e-30
-81/5	12/5	9.70986788180789e-30
-161/10	12/5	2.5049750258850258e-29
-16	12/5	6.414050767899481e-29
-159/10	12/5	1.630047582760616e-28
-79/5	12/5	4.111563959745334e-28
-157/10	12/5	1.0293253806379602e-27
-78/5	12/5	2.5576267053243974e-27
-31/2	12/5	6.307546524338345e-27
-77/5	12/5	1.5439121251839429e-26
-153/10	12/5	3.7507963672894547e-26
-76/5	12/5	9.044054507530868e-26
-151/10	12/5	2.1644203743129523e-25
-15	12/5	5.141132485527986e-25
-149/10	12/5	1.212033712332783e-24
-74/5	12/5	2.836020119368825e-24
-147/10	12/5	6.5863165602661915e-24
-73/5	12/5	1.5181495677535646e-23
-29/2	12/5	3.4731630182779215e-23
-72/5	12/5	7.886320178504053e-23
-143/10	12/5	1.7773061857245668e-22
-71/5	12/5	3.9754719250928616e-22
-141/10	12/5	8.825792262556301e-22
-14	12/5	1.9447208191872864e-21
-139/10	12/5	4.253038937947111e-21
-69/5	12/5	9.231663527023071e-21
-137/10	12/5	1.9888364383895128e-20
-68/5	12/5	4.2526206369076494e-20
-27/2	12/5	9.025113432818153e-20
-67/5	12/5	1.9010219345664695e-19
-133/10	12/5	3.9742940659285914e-19
-66/5	12/5	8.246530306188957e-19
-131/10	12/5	1.6983253423820431e-18
-13	12/5	3.471433655391446e-18
-129/10	12/5	7.042634928620506e-18
-64/5	12/5	1.4180769202293468e-17
-127/10	12/5	2.8340185284423774e-17
-63/5	12/5	5.621391646799503e-17
-25/2	12/5	1.1066830104768181e-16
-62/5	12/5	2.1624240334375192e-16
-123/10	12/5	4.193693356865913e-16
-61/5	12/5	8.072176635575066e-16
-121/10	12/5	1.5421364115820468e-15
-12	12/5	2.9241056053572926e-15
-119/10	12/5	5.503024151838536e-15
-59/5	12/5	1.0278928963536568e-14
-117/10	12/5	1.905602734029549e-14
-58/5	12/5	3.506347076382725e-14
-23/2	12/5	6.403470996168413e-14
-57/5	12/5	1.1606839405784057e-13
-113/10	12/5	2.0880960140408728e-13
-56/5	12/5	3.728420512414375e-13
-111/10	12/5	6.607500786292721e-13
-11	12/5	1.1622175890698084e-12
-109/10	12/5	2.0289695260956117e-12
-54/5	12/5	3.515616056344186e-12
-107/10	12/5	6.045958519074062e-12
-53/5	12/5	1.0319690439688617e-11
-21/2	12/5	1.7482596467222597e-11
-52/5	12/5	2.939564046174411e-11
-103/10	12/5	4.9056620218907724e-11
-51/5	12/5	8.125498184929031e-11
-101/10	12/5	1.3357956373453784e-10
-10	12/5	2.1795541629192768e-10
-99/10	12/5	3.529660261472031e-10
-49/5	12/5	5.673299506803083e-10
-97/10	12/5	9.050572592923796e-10
-48/5	12/5	1.4330254741084424e-9
-19/2	12/5	2.2520044619113713e-9
-47/5	12/5	3.5125461190104905e-9
-93/10	12/5	5.437662479347157e-9
-46/5	12/5	8.354873004191877e-9
-91/10	12/5	1.274103835593495e-8
-9	12/5	1.928444425450711e-8
-89/10	12/5	2.896988268922415e-8
-44/5	12/5	4.319401941542247e-8
-87/10	12/5	6.392014401128917e-8
-43/5	12/5	9.388345904594719e-8
-17/2	12/5	1.3686033563644374e-7
-42/5	12/5	1.9801736095477633e-7
-83/10	12/5	2.843583941771485e-7
-41/5	12/5	4.052900324449038e-7
-81/10	12/5	5.733275953552465e-7
-8	12/5	8.04964612335541e-7
-79/10	12/5	1.1217284068899287e-6
-39/5	12/5	1.5514422047460764e-6
-77/10	12/5	2.1297096814475455e-6
-38/5	12/5	2.9016304148729004e-6
-15/2	12/5	3.923743746390496e-6
-37/5	12/5	5.266183592399095e-6
-73/10	12/5	7.015007461701336e-6
-36/5	12/5	9.274639256386205e-6
-71/10	12/5	0.000012170337654746982
-7	12/5	0.000015850570740560877
-69/10	12/5	0.00002048914434280176
-34/5	12/5	0.00002628689817494449
-67/10	12/5	0.000033472752824848034
-33/5	12/5	0.00004230386503585567
-13/2	12/5	0.00005306463209625793
-32/5	12/5	0.00006606428235164358
-63/10	12/5	0.00008163280170537241
-31/5	12/5	0.00010011497895314114
-61/10	12/5	0.00012186240861483009
-6	12/5	0.00014722337007088378
-59/10	12/5	0.00017653060611816978
-29/5	12/5	0.00021008715033523555
-57/10	12/5	0.0002481504963921601
-28/5	12/5	0.00029091555675692045
-11/2	12/5	0.0003384970139505775
-27/5	12/5	0.0003909118134696658
-53/10	12/5	0.0004480626712970345
-26/5	12/5	0.0005097235576831254
-51/10	12/5	0.0005755281603303546
-5	12/5	0.0006449623137799095
-49/10	12/5	0.0007173613002053528
-24/5	12/5	0.0007919127765829176
-47/10	12/5	0.0008676658659259925
-23/5	12/5	0.000943546673025217
-9/2	12/5	0.0010183801605683836
-22/5	12/5	0.0010909179673834555
-43/10	12/5	0.0011598713887495942
-21/5	12/5	0.0012239483938299629
-41/10	12/5	0.0012818932526993448
-4	12/5	0.0013325271093151602
-39/10	12/5	0.0013747876878658835
-19/5	12/5	0.0014077662736122973
-37/10	12/5	0.001430740174028875
-18/5	12/5	0.001443199042135177
-7/2	12/5	0.0014448637233518077
-17/5	12/5	0.0014356966539497103
-33/10	12/5	0.0014159032701752203
-16/5	12/5	0.0013859243542343313
-31/10	12/5	0.0013464197153789923
-3	12/5	0.0012982440498239087
-29/10	12/5	0.0012424162127594798
-14/5	12/5	0.0011800834444694994
-27/10	12/5	0.0011124823021116438
-13/5	12/5	0.001040898148455298
-5/2	12/5	0.0009666250365524331
-12/5	12/5	0.0008909277109319528
-23/10	12/5	0.000815007234820623
-11/5	12/5	0.0007399714683878953
-21/10	12/5	0.0006668112884128209
-2	12/5	0.0005963830803335285
-19/10	12/5	0.0005293976744255533
-9/5	12/5	0.0004664155617891444
-17/10	12/5	0.00040784793209837063
-8/5	12/5	0.00035396283799734777
-3/2	12/5	0.00030489561945989957
-7/5	12/5	0.0002606626186278858
-13/10	12/5	0.00022117717969656717
-6/5	12/5	0.00018626695300547017
-11/10	12/5	0.00015569159793975032
-1	12/5	0.00012916009369697112
-9/10	12/5	0.00010634700760218417
-4/5	12/5	0.00008690722477342528
-7/10	12/5	0.0000704887989330742
-3/5	12/5	0.0000567437321786499
-1/2	12/5	0.000045336623928480015
-2/5	12/5	0.000035951240797694686
-3/10	12/5	0.000028295146948373055
-1/5	12/5	0.000022102597738753543
-1/10	12/5	0.000017135939297208563
0	12/5	0.000013185775350870842
1/10	12/5	0.000010070163537931718
1/5	12/5	7.633090297383587e-6
3/10	12/5	5.7424501342250815e-6
2/5	12/5	4.287725276628718e-6
1/2	12/5	3.17752873059735e-6
3/5	12/5	2.3371401988170848e-6
7/10	12/5	1.706132349508239e-6
4/5	12/5	1.2361559694381796e-6
9/10	12/5	8.889275184904014e-7
1	12/5	6.34441941102079e-7
11/10	12/5	4.4941731337108546e-7
6/5	12/5	3.1596575673197776e-7
13/10	12/5	2.2047658101325706e-7
7/5	12/5	1.5269227508714404e-7
3/2	12/5	1.0495514727160271e-7
8/5	12/5	7.160154885065132e-8
17/10	12/5	4.848116096751391e-8
9/5	12/5	3.258032757015825e-8
19/10	12/5	2.1730496185645445e-8
2	12/5	1.4385187276397364e-8
21/10	12/5	9.451331525075407e-9
11/5	12/5	6.163139418473816e-9
23/10	12/5	3.988801482487252e-9
12/5	12/5	2.562206951993223e-9
5/2	12/5	1.6334929189506828e-9
13/5	12/5	1.0335975966427577e-9
27/10	12/5	6.491077938199117e-10
14/5	12/5	4.045881595464092e-10
29/10	12/5	2.5028823699153924e-10
3	12/5	1.5367334593261087e-10
31/10	12/5	9.364560607172948e-11
16/5	12/5	5.6637871322198316e-11
33/10	12/5	3.399828503401734e-11
17/5	12/5	2.0255248633516153e-11
7/2	12/5	1.1977013383538923e-11
18/5	12/5	7.028939211611835e-12
37/10	12/5	4.094126367766755e-12
19/5	12/5	2.366806802249552e-12
39/10	12/5	1.357983175446031e-12
4	12/5	7.733140303344592e-13
41/10	12/5	4.370661916000927e-13
21/5	12/5	2.4517052932280747e-13
43/10	12/5	1.364956920345483e-13
22/5	12/5	7.54221929127013e-14
9/2	12/5	4.1362692128935656e-14
23/5	12/5	2.2513746447116836e-14
47/10	12/5	1.2162307351518866e-14
24/5	12/5	6.5209865761146795e-15
49/10	12/5	3.4700814129661706e-15
5	12/5	1.8327150423079708e-15
51/10	12/5	9.606806493326919e-16
26/5	12/5	4.997949395460949e-16
53/10	12/5	2.580674754193998e-16
27/5	12/5	1.3225228744227028e-16
11/2	12/5	6.726691400574085e-17
28/5	12/5	3.395690502523485e-17
57/10	12/5	1.7013077118319292e-17
29/5	12/5	8.459909278644356e-18
59/10	12/5	4.175192411338169e-18
6	12/5	2.045102712011671e-18
61/10	12/5	9.942176835878782e-19
31/5	12/5	4.797063386857707e-19
63/10	12/5	2.297190074604806e-19
32/5	12/5	1.0918067879545959e-19
13/2	12/5	5.1501741826885626e-20
33/5	12/5	2.411155368558476e-20
67/10	12/5	1.120354615951646e-20
34/5	12/5	5.16669391260556e-21
69/10	12/5	2.3648127250152424e-21
7	12/5	1.0742551564829782e-21
71/10	12/5	4.843337040366316e-22
36/5	12/5	2.1672467781309217e-22
73/10	12/5	9.624946973103281e-23
37/5	12/5	4.2424282509368154e-23
15/2	12/5	1.855909191172878e-23
38/5	12/5	8.057955571818972e-24
77/10	12/5	3.472312605607868e-24
39/5	12/5	1.4850409852110562e-24
79/10	12/5	6.30352686482426e-25
8	12/5	2.6555482210300384e-25
81/10	12/5	1.1103248525814246e-25
41/5	12/5	4.6075608857531906e-26
83/10	12/5	1.897654416385621e-26
42/5	12/5	7.756897548349657e-27
17/2	12/5	3.146905765554671e-27
43/5	12/5	1.2670800071418004e-27
87/10	12/5	5.063476748270261e-28
44/5	12/5	2.0082507876606893e-28
89/10	12/5	7.90517117272874e-29
9	12/5	3.088365398313669e-29
91/10	12/5	1.1974847889714965e-29
46/5	12/5	4.608240325985233e-30
93/10	12/5	1.7600454390833533e-30
47/5	12/5	6.671694374116969e-31
19/2	12/5	2.5099887005389364e-31
48/5	12/5	9.371963857148536e-32
97/10	12/5	3.4730618251397197e-32
49/5	12/5	1.2773718713581048e-32
99/10	12/5	4.662780380959233e-33
10	12/5	1.689254960286703e-33
101/10	12/5	6.07390405117962e-34
51/5	12/5	2.167519353990665e-34
103/10	12/5	7.676799948902396e-35
52/5	12/5	2.698481806259148e-35
21/2	12/5	9.414139836635586e-36
53/5	12/5	3.2595940986370834e-36
107/10	12/5	1.1201288281298565e-36
54/5	12/5	3.8202681344975595e-37
109/10	12/5	1.293126411620645e-37
11	12/5	4.3441941586663245e-38
111/10	12/5	1.44843304739217e-38
56/5	12/5	4.7930109186762764e-39
113/10	12/5	1.574124393627275e-39
57/5	12/5	5.130859928877119e-40
23/2	12/5	1.6598222723160798e-40
58/5	12/5	5.329091493757287e-41
117/10	12/5	1.698105873664477e-41
59/5	12/5	5.370270842548398e-42
119/10	12/5	1.6855719289742587e-42
12	12/5	5.250708442636327e-43
121/10	12/5	1.6233339346312567e-43
61/5	12/5	4.981005451456768e-44
123/10	12/5	1.5168589155702585e-44
62/5	12/5	4.584502532997308e-45
25/2	12/5	1.3751749007635784e-45
63/5	12/5	4.093946689997062e-46
127/10	12/5	1.2096083849267669e-46
64/5	12/5	3.547035924790858e-47
129/10	12/5	1.0322963963285482e-47
13	12/5	2.981680422006344e-48
131/10	12/5	8.547428304454329e-49
66/5	12/5	2.431797243774503e-49
133/10	12/5	6.866518762159291e-50
67/5	12/5	1.924256868885192e-50
27/2	12/5	5.351881592595633e-51
68/5	12/5	1.4772935257848403e-51
137/10	12/5	4.047098466221701e-52
69/5	12/5	1.1003662369785518e-52
139/10	12/5	2.96925216114966e-53
14	12/5	7.951939671047313e-54
-24	5/2	2.8024621370404012e-68
-239/10	5/2	1.218063509663259e-67
-119/5	5/2	5.255469079989934e-67
-237/10	5/2	2.2509424581316407e-66
-118/5	5/2	9.57036801711283e-66
-47/2	5/2	4.039282269331258e-65
-117/5	5/2	1.6923534432655113e-64
-233/10	5/2	7.038647541838038e-64
-116/5	5/2	2.906020224233883e-63
-231/10	5/2	1.1910206524247072e-62
-23	5/2	4.845640375813323e-62
-229/10	5/2	1.9570155428955755e-61
-114/5	5/2	7.846004624416536e-61
-227/10	5/2	3.1225831711368095e-60
-113/5	5/2	1.2336461866799489e-59
-45/2	5/2	4.838139181369362e-59
-112/5	5/2	1.88355023115508e-58
-223/10	5/2	7.279258583917667e-58
-111/5	5/2	2.792596309753562e-57
-221/10	5/2	1.063506684768441e-56
-22	5/2	4.0205301174361404e-56
-219/10	5/2	1.5088199798181728e-55
-109/5	5/2	5.620856828703613e-55
-217/10	5/2	2.0786366951069298e-54
-108/5	5/2	7.630721526933687e-54
-43/2	5/2	2.780760253483648e-53
-107/5	5/2	1.0059407367525867e-52
-213/10	5/2	3.612369184486766e-52
-106/5	5/2	1.2877238069100896e-51
-211/10	5/2	4.556844007813015e-51
-21	5/2	1.6007238577815935e-50
-209/10	5/2	5.581866825296266e-50
-104/5	5/2	1.9322054282477423e-49
-207/10	5/2	6.639538244278868e-49
-103/5	5/2	2.2648173573505524e-48
-41/2	5/2	7.669008139674967e-48
-102/5	5/2	2.5778396273373524e-47
-203/10	5/2	8.60167940374811e-47
-101/5	5/2	2.849188901384048e-46
-201/10	5/2	9.368495407811646e-46
-20	5/2	3.0579405694314654e-45
-199/10	5/2	9.9082920069763e-45
-99/5	5/2	3.186978203648116e-44
-197/10	5/2	1.017583143944695e-43
-98/5	5/2	3.2253080883566654e-43
-39/2	5/2	1.0148058736554503e-42
-97/5	5/2	3.169605258892933e-42
-193/10	5/2	9.82738113985913e-42
-96/5	5/2	3.024689576950089e-41
-191/10	5/2	9.24132369845937e-41
-19	5/2	2.802837325942838e-40
-189/10	5/2	8.438629368829202e-40
-94/5	5/2	2.5220646618056114e-39
-187/10	5/2	7.482569828368884e-39
-93/5	5/2	2.203715721438089e-38
-37/2	5/2	6.442739388755812e-38
-92/5	5/2	1.8698024909956802e-37
-183/10	5/2	5.386802478749758e-37
-91/5	5/2	1.5405524469366748e-36
-181/10	5/2	4.373529057412752e-36
-18	5/2	1.232530307631669e-35
-179/10	5/2	3.4480474392404985e-35
-89/5	5/2	9.575442715466434e-35
-177/10	5/2	2.6396993678694047e-34
-88/5	5/2	7.223705309289934e-34
-35/2	5/2	1.9623455705435338e-33
-87/5	5/2	5.2917685946067684e-33
-173/10	5/2	1.4165635277178152e-32
-86/5	5/2	3.764272826477613e-32
-171/10	5/2	9.92969534698644e-32
-17	5/2	2.600162671045238e-31
-169/10	5/2	6.758881716668959e-31
-84/5	5/2	1.7440497674763403e-30
-167/10	5/2	4.46737664518993e-30
-83/5	5/2	1.135941330525965e-29
-33/2	5/2	2.8672716245127983e-29
-82/5	5/2	7.184413874116103e-29
-163/10	5/2	1.786995201881476e-28
-81/5	5/2	4.412298991482308e-28
-161/10	5/2	1.0814736732220678e-27
-16	5/2	2.6313365942582938e-27
-159/10	5/2	6.355449338027141e-27
-79/5	5/2	1.5237912791034558e-26
-157/10	5/2	3.626720091712539e-26
-78/5	5/2	8.568639852397201e-26
-31/2	5/2	2.0096434018647355e-25
-77/5	5/2	4.678809236184685e-25
-153/10	5/2	1.0813365037840789e-24
-76/5	5/2	2.480821640660183e-24
-151/10	5/2	5.649881435101881e-24
-15	5/2	1.2772979172488051e-23
-149/10	5/2	2.866514307474165e-23
-74/5	5/2	6.38594281702465e-23
-147/10	5/2	1.4122282676545166e-22
-73/5	5/2	3.100228467062062e-22
-29/2	5/2	6.756027127613763e-22
-72/5	5/2	1.4614969578844311e-21
-143/10	5/2	3.1384358265968446e-21
-71/5	5/2	6.690173116270275e-21
-141/10	5/2	1.415696583852872e-20
-14	5/2	2.973799586105858e-20
-139/10	5/2	6.201001725373787e-20
-69/5	5/2	1.283573105640114e-19
-137/10	5/2	2.637472405643339e-19
-68/5	5/2	5.37977059379518e-19
-27/2	5/2	1.089301401460048e-18
-67/5	5/2	2.1894790711919434e-18
-133/10	5/2	4.368596368664125e-18
-66/5	5/2	8.65269478868565e-18
-131/10	5/2	1.7012539514580278e-17
-13	5/2	3.320436365394389e-17
-129/10	5/2	6.433234516742113e-17
-64/5	5/2	1.237290751147236e-16
-127/10	5/2	2.3622304566492313e-16
-63/5	5/2	4.476935432951325e-16
-25/2	5/2	8.422624093687797e-16
-62/5	5/2	1.5729755752776451e-15
-123/10	5/2	2.9161137798435342e-15
-61/5	5/2	5.366545648834196e-15
-121/10	5/2	9.803767842268663e-15
-12	5/2	1.7778658469240877e-14
-119/10	5/2	3.200462067165064e-14
-59/5	5/2	5.719183867795933e-14
-117/10	5/2	1.0145257181107534e-13
-58/5	5/2	1.7864860862774633e-13
-23/2	5/2	3.1227968962675676e-13
-57/5	5/2	5.418702541849531e-13
-113/10	5/2	9.33370996790477e-13
-56/5	5/2	1.5959550563924255e-12
-111/10	5/2	2.7089084220127207e-12
-11	5/2	4.564311188477538e-12
-109/10	5/2	7.634197143958728e-12
-54/5	5/2	1.2675311513443806e-11
-107/10	5/2	2.089108529584374e-11
-53/5	5/2	3.417986920451265e-11
-21/2	5/2	5.551198627690497e-11
-52/5	5/2	8.949732534877863e-11
-103/10	5/2	1.4323204954960606e-10
-51/5	5/2	2.2755016673916695e-10
-101/10	5/2	3.588565289875431e-10
-10	5/2	5.617864094397927e-10
-99/10	5/2	8.730281094679254e-10
-49/5	5/2	1.3467648923581059e-9
-97/10	5/2	2.0623475033004466e-9
-48/5	5/2	3.1350057437137386e-9
-19/2	5/2	4.730654278809781e-9
-47/5	5/2	7.086150807664709e-9
-93/10	5/2	1.0536729174034878e-8
-46/5	5/2	1.5552758414197737e-8
-91/10	5/2	2.2788469107435094e-8
-9	5/2	3.314583211739272e-8
-89/10	5/2	4.785735426923489e-8
-44/5	5/2	6.859214137708133e-8
-87/10	5/2	9.759012756756666e-8
-43/5	5/2	1.378298203738416e-7
-17/2	5/2	1.9323518418115226e-7
-42/5	5/2	2.689272814228962e-7
-83/10	5/2	3.715258941799297e-7
-41/5	5/2	5.095054262564511e-7
-81/10	5/2	6.936077965344111e-7
-8	5/2	9.373126389135328e-7
-79/10	5/2	1.257361797954557e-6
-39/5	5/2	1.6743307605666563e-6
-77/10	5/2	2.2132342542102863e-6
-38/5	5/2	2.904146809024515e-6
-15/2	5/2	3.7828117628351577e-6
-37/5	5/2	4.891204243419306e-6
-73/10	5/2	6.278005489007154e-6
-36/5	5/2	7.998938009327721e-6
-71/10	5/2	0.00001011690423141524
-7	5/2	0.000012701866225787122
-69/10	5/2	0.000015830401764087272
-34/5	5/2	0.000019584873242478908
-67/10	5/2	0.00002405215179312192
-33/5	5/2	0.00002932184993819592
-13/2	5/2	0.000035484032916424856
-32/5	5/2	0.000042626401485839205
-63/10	5/2	0.00005083096729269075
-31/5	5/2	0.00006017027499171543
-61/10	5/2	0.00007070326184285571
-6	5/2	0.00008247088356887379
-59/10	5/2	0.00009549167240537896
-29/5	5/2	0.00010975742668523939
-57/10	5/2	0.000125229257928267
-28/5	5/2	0.0001418342382143935
-11/2	5/2	0.00015946289483220134
-27/5	5/2	0.00017796778859290917
-53/10	5/2	0.00019716338538566734
-26/5	5/2	0.00021682738718952675
-51/10	5/2	0.0002367036297532769
-5	5/2	0.00025650658172642825
-49/10	5/2	0.00027592739768054293
-24/5	5/2	0.00029464138984226876
-47/10	5/2	0.00031231669597365244
-23/5	5/2	0.0003286238396715913
-9/2	5/2	0.0003432458104353233
-22/5	5/2	0.0003558882397178406
-43/10	5/2	0.00036628922042179036
-21/5	5/2	0.0003742283141104198
-41/10	5/2	0.0003795343140259682
-4	5/2	0.0003820913823458814
-39/10	5/2	0.00038184325448471237
-19/5	5/2	0.0003787952973440986
-37/10	5/2	0.00037301431636005135
-18/5	5/2	0.00036462612103339105
-7/2	5/2	0.0003538109728421667
-17/5	5/2	0.0003407971455604279
-33/10	5/2	0.00032585291922514995
-16/5	5/2	0.0003092773996600623
-31/10	5/2	0.00029139060154181304
-3	5/2	0.0002725232523204048
-29/10	5/2	0.0002530067667105005
-14/5	5/2	0.00023316380870275457
-27/10	5/2	0.00021329980355091512
-13/5	5/2	0.00019369569075295502
-5/2	5/2	0.00017460212633008072
-12/5	5/2	0.000156235254771508
-23/10	5/2	0.00013877408380386184
-11/5	5/2	0.000122359414057525
-21/10	5/2	0.00010709420521659368
-2	5/2	0.00009304520366252005
-19/10	5/2	0.00008024561595855599
-9/5	5/2	0.00006869858846361117
-17/10	5/2	0.000058381245384248256
-8/5	5/2	0.000049249044116598086
-3/2	5/2	0.00004124022545697949
-7/5	5/2	0.00003428016432754204
-13/10	5/2	0.00002828546100468622
-6/5	5/2	0.000023167650422873242
-11/10	5/2	0.00001883644517804996
