{-42/5, 1/10}	7.617576956164551e-154
{-83/10, 1/10}	3.222372734928492e-150
{-41/5, 1/10}	1.2334037086516227e-146
{-81/10, 1/10}	4.271744583828652e-143
{-8, 1/10}	1.3386771695430087e-139
{-79/10, 1/10}	3.795919448728231e-136
{-39/5, 1/10}	9.739320793542878e-133
{-77/10, 1/10}	2.2610538491337012e-129
{-38/5, 1/10}	4.7496727956241154e-126
{-15/2, 1/10}	9.027906042523978e-123
{-37/5, 1/10}	1.5526762882453412e-119
{-73/10, 1/10}	2.4162694486225347e-116
{-36/5, 1/10}	3.4023607251742777e-113
{-71/10, 1/10}	4.334968061592718e-110
{-7, 1/10}	4.9976058294939774e-107
{-69/10, 1/10}	5.2132511625888805e-104
{-34/5, 1/10}	4.9206882340511654e-101
{-67/10, 1/10}	4.202556903950732e-98
{-33/5, 1/10}	3.2476701025425795e-95
{-13/2, 1/10}	2.2709143976789635e-92
{-32/5, 1/10}	1.4368127461918213e-89
{-63/10, 1/10}	8.225648214127466e-87
{-31/5, 1/10}	4.260991266128272e-84
{-61/10, 1/10}	1.9972006913622997e-81
{-6, 1/10}	8.470388368211727e-79
{-59/10, 1/10}	3.2505398194456156e-76
{-29/5, 1/10}	1.1286991804266816e-73
{-57/10, 1/10}	3.54626740762181e-71
{-28/5, 1/10}	1.008173559516377e-68
{-11/2, 1/10}	2.59340102378821e-66
{-27/5, 1/10}	6.036352657599899e-64
{-53/10, 1/10}	1.2713059585401205e-61
{-26/5, 1/10}	2.4226803258821253e-59
{-51/10, 1/10}	4.177463791531676e-57
{-5, 1/10}	6.517781960574593e-55
{-49/10, 1/10}	9.201476331321733e-53
{-24/5, 1/10}	1.175400173722039e-50
{-47/10, 1/10}	1.3585778811279395e-48
{-23/5, 1/10}	1.420868481031527e-46
{-9/2, 1/10}	1.3446020625878106e-44
{-22/5, 1/10}	1.1513416551845017e-42
{-43/10, 1/10}	8.920418174552039e-41
{-21/5, 1/10}	6.253695944318592e-39
{-41/10, 1/10}	3.966969503962805e-37
{-4, 1/10}	2.2769396170429948e-35
{-39/10, 1/10}	1.1825369427188885e-33
{-19/5, 1/10}	5.557103332286686e-32
{-37/10, 1/10}	2.3629404647498434e-30
{-18/5, 1/10}	9.09133452749955e-29
{-7/2, 1/10}	3.1649951529183925e-27
{-17/5, 1/10}	9.969858897221529e-26
{-33/10, 1/10}	2.8416823261344703e-24
{-16/5, 1/10}	7.328795312768786e-23
{-31/10, 1/10}	1.7102524071928362e-21
{-3, 1/10}	3.611256862735581e-20
{-29/10, 1/10}	6.899650652018519e-19
{-14/5, 1/10}	1.1927965524822574e-17
{-27/10, 1/10}	1.865847738320869e-16
{-13/5, 1/10}	2.6409280994580763e-15
{-5/2, 1/10}	3.3822640252310533e-14
{-12/5, 1/10}	3.919484822033354e-13
{-23/10, 1/10}	4.109803138644224e-12
{-11/5, 1/10}	3.899272651889355e-11
{-21/10, 1/10}	3.347470356845839e-10
{-2, 1/10}	2.600281868827194e-9
{-19/10, 1/10}	1.8276568877457203e-8
{-9/5, 1/10}	1.1623567955302953e-7
{-17/10, 1/10}	6.688901526032083e-7
{-8/5, 1/10}	3.482897531204151e-6
{-3/2, 1/10}	0.000016409567867287276
{-7/5, 1/10}	0.00006995586696268016
{-13/10, 1/10}	0.0002698495472438838
{-6/5, 1/10}	0.0009418674667969554
{-11/10, 1/10}	0.0029745991555056085
{-1, 1/10}	0.008500366602520343
{-9/10, 1/10}	0.02197948003186268
{-4/5, 1/10}	0.05142422126351768
{-7/10, 1/10}	0.10886507726916077
{-3/5, 1/10}	0.2085355003628301
{-1/2, 1/10}	0.3614447853363626
{-2/5, 1/10}	0.5668582612248957
{-3/10, 1/10}	0.804410163156249
{-1/5, 1/10}	1.0328830949345567
{-1/10, 1/10}	1.2000389484301361
{0, 1/10}	1.2615662610100802
{1/10, 1/10}	1.2000389484301361
{1/5, 1/10}	1.0328830949345567
{3/10, 1/10}	0.804410163156249
{2/5, 1/10}	0.5668582612248957
{1/2, 1/10}	0.3614447853363626
{3/5, 1/10}	0.2085355003628301
{7/10, 1/10}	0.10886507726916077
{4/5, 1/10}	0.05142422126351768
{9/10, 1/10}	0.02197948003186268
{1, 1/10}	0.008500366602520343
{11/10, 1/10}	0.0029745991555056085
{6/5, 1/10}	0.0009418674667969554
{13/10, 1/10}	0.0002698495472438838
{7/5, 1/10}	0.00006995586696268016
{3/2, 1/10}	0.000016409567867287276
{8/5, 1/10}	3.482897531204151e-6
{17/10, 1/10}	6.688901526032083e-7
{9/5, 1/10}	1.1623567955302953e-7
{19/10, 1/10}	1.8276568877457203e-8
{2, 1/10}	2.600281868827194e-9
{21/10, 1/10}	3.347470356845839e-10
{11/5, 1/10}	3.899272651889355e-11
{23/10, 1/10}	4.109803138644224e-12
{12/5, 1/10}	3.919484822033354e-13
{5/2, 1/10}	3.3822640252310533e-14
{13/5, 1/10}	2.6409280994580763e-15
{27/10, 1/10}	1.865847738320869e-16
{14/5, 1/10}	1.1927965524822574e-17
{29/10, 1/10}	6.899650652018519e-19
{3, 1/10}	3.611256862735581e-20
{31/10, 1/10}	1.7102524071928362e-21
{16/5, 1/10}	7.328795312768786e-23
{33/10, 1/10}	2.8416823261344703e-24
{17/5, 1/10}	9.969858897221529e-26
{7/2, 1/10}	3.1649951529183925e-27
{18/5, 1/10}	9.09133452749955e-29
{37/10, 1/10}	2.3629404647498434e-30
{19/5, 1/10}	5.557103332286686e-32
{39/10, 1/10}	1.1825369427188885e-33
{4, 1/10}	2.2769396170429948e-35
{41/10, 1/10}	3.966969503962805e-37
{21/5, 1/10}	6.253695944318592e-39
{43/10, 1/10}	8.920418174552039e-41
{22/5, 1/10}	1.1513416551845017e-42
{9/2, 1/10}	1.3446020625878106e-44
{23/5, 1/10}	1.420868481031527e-46
{47/10, 1/10}	1.3585778811279395e-48
{24/5, 1/10}	1.175400173722039e-50
{49/10, 1/10}	9.201476331321733e-53
{5, 1/10}	6.517781960574593e-55
{51/10, 1/10}	4.177463791531676e-57
{26/5, 1/10}	2.4226803258821253e-59
{53/10, 1/10}	1.2713059585401205e-61
{27/5, 1/10}	6.036352657599899e-64
{11/2, 1/10}	2.59340102378821e-66
{28/5, 1/10}	1.008173559516377e-68
{57/10, 1/10}	3.54626740762181e-71
{29/5, 1/10}	1.1286991804266816e-73
{59/10, 1/10}	3.2505398194456156e-76
{6, 1/10}	8.470388368211727e-79
{61/10, 1/10}	1.9972006913622997e-81
{31/5, 1/10}	4.260991266128272e-84
{63/10, 1/10}	8.225648214127466e-87
{32/5, 1/10}	1.4368127461918213e-89
{13/2, 1/10}	2.2709143976789635e-92
{33/5, 1/10}	3.2476701025425795e-95
{67/10, 1/10}	4.202556903950732e-98
{34/5, 1/10}	4.9206882340511654e-101
{69/10, 1/10}	5.2132511625888805e-104
{7, 1/10}	4.9976058294939774e-107
{71/10, 1/10}	4.334968061592718e-110
{36/5, 1/10}	3.4023607251742777e-113
{73/10, 1/10}	2.4162694486225347e-116
{37/5, 1/10}	1.5526762882453412e-119
{15/2, 1/10}	9.027906042523978e-123
{38/5, 1/10}	4.7496727956241154e-126
{77/10, 1/10}	2.2610538491337012e-129
{39/5, 1/10}	9.739320793542878e-133
{79/10, 1/10}	3.795919448728231e-136
{8, 1/10}	1.3386771695430087e-139
{81/10, 1/10}	4.271744583828652e-143
{41/5, 1/10}	1.2334037086516227e-146
{83/10, 1/10}	3.222372734928492e-150
{42/5, 1/10}	7.617576956164551e-154
{17/2, 1/10}	1.6294028750187414e-157
{43/5, 1/10}	3.1536294166574327e-161
{87/10, 1/10}	5.522851799965039e-165
{44/5, 1/10}	8.75158414640372e-169
{89/10, 1/10}	1.2548173300794174e-172
{9, 1/10}	1.627964367807009e-176
{91/10, 1/10}	1.911084252042391e-180
{46/5, 1/10}	2.029949922838111e-184
{93/10, 1/10}	1.9510184068587154e-188
{47/5, 1/10}	1.6967113341335855e-192
{19/2, 1/10}	1.3351347727470007e-196
{48/5, 1/10}	9.506328218412756e-201
{97/10, 1/10}	6.124505858859497e-205
{49/5, 1/10}	3.5702600955995023e-209
{99/10, 1/10}	1.8832119837816953e-213
{10, 1/10}	8.988125218733236e-218
{101/10, 1/10}	3.881589202191344e-222
{51/5, 1/10}	1.516772966963704e-226
{103/10, 1/10}	5.362930146929804e-231
{52/5, 1/10}	1.7157509678317272e-235
{21/2, 1/10}	4.966802792846155e-240
{53/5, 1/10}	1.3009785392832411e-244
{107/10, 1/10}	3.0834286281624036e-249
{54/5, 1/10}	6.612538594600312e-254
{109/10, 1/10}	1.2831371858512354e-258
{11, 1/10}	2.252934234259288e-263
{111/10, 1/10}	3.5792702387056444e-268
{56/5, 1/10}	5.145303725418605e-273
{113/10, 1/10}	6.692649707710283e-278
{57/5, 1/10}	7.876907129820578e-283
{23/2, 1/10}	8.388492243570259e-288
{58/5, 1/10}	8.083187283631317e-293
{117/10, 1/10}	7.047773318004134e-298
{59/5, 1/10}	5.5602173014209316e-303
{119/10, 1/10}	3.969192428363354e-308
{12, 1/10}	2.5637938149e-313
{121/10, 1/10}	1.49842e-318
{61/5, 1/10}	5.e-324
{123/10, 1/10}	0.
{62/5, 1/10}	0.
{25/2, 1/10}	0.
{63/5, 1/10}	0.
{127/10, 1/10}	0.
{64/5, 1/10}	0.
{129/10, 1/10}	0.
{13, 1/10}	0.
{131/10, 1/10}	0.
{66/5, 1/10}	0.
{133/10, 1/10}	0.
{67/5, 1/10}	0.
{27/2, 1/10}	0.
{68/5, 1/10}	0.
{137/10, 1/10}	0.
{69/5, 1/10}	0.
{139/10, 1/10}	0.
{14, 1/10}	0.
{-24, 1/5}	0.
{-239/10, 1/5}	0.
{-119/5, 1/5}	0.
{-237/10, 1/5}	0.
{-118/5, 1/5}	0.
{-47/2, 1/5}	0.
{-117/5, 1/5}	0.
{-233/10, 1/5}	0.
{-116/5, 1/5}	0.
{-231/10, 1/5}	0.
{-23, 1/5}	0.
{-229/10, 1/5}	0.
{-114/5, 1/5}	0.
{-227/10, 1/5}	0.
{-113/5, 1/5}	0.
{-45/2, 1/5}	0.
{-112/5, 1/5}	0.
{-223/10, 1/5}	0.
{-111/5, 1/5}	0.
{-221/10, 1/5}	0.
{-22, 1/5}	0.
{-219/10, 1/5}	0.
{-109/5, 1/5}	0.
{-217/10, 1/5}	0.
{-108/5, 1/5}	0.
{-43/2, 1/5}	0.
{-107/5, 1/5}	0.
{-213/10, 1/5}	0.
{-106/5, 1/5}	0.
{-211/10, 1/5}	0.
{-21, 1/5}	0.
{-209/10, 1/5}	0.
{-104/5, 1/5}	0.
{-207/10, 1/5}	0.
{-103/5, 1/5}	0.
{-41/2, 1/5}	0.
{-102/5, 1/5}	0.
{-203/10, 1/5}	0.
{-101/5, 1/5}	0.
{-201/10, 1/5}	0.
{-20, 1/5}	0.
{-199/10, 1/5}	0.
{-99/5, 1/5}	0.
{-197/10, 1/5}	0.
{-98/5, 1/5}	0.
{-39/2, 1/5}	0.
{-97/5, 1/5}	0.
{-193/10, 1/5}	0.
{-96/5, 1/5}	0.
{-191/10, 1/5}	0.
{-19, 1/5}	0.
{-189/10, 1/5}	0.
{-94/5, 1/5}	0.
{-187/10, 1/5}	0.
{-93/5, 1/5}	0.
{-37/2, 1/5}	0.
{-92/5, 1/5}	0.
{-183/10, 1/5}	0.
{-91/5, 1/5}	0.
{-181/10, 1/5}	0.
{-18, 1/5}	0.
{-179/10, 1/5}	0.
{-89/5, 1/5}	0.
{-177/10, 1/5}	0.
{-88/5, 1/5}	0.
{-35/2, 1/5}	0.
{-87/5, 1/5}	0.
{-173/10, 1/5}	0.
{-86/5, 1/5}	5.53e-322
{-171/10, 1/5}	2.953055e-318
{-17, 1/5}	1.488099233e-314
{-169/10, 1/5}	7.13308874124e-311
{-84/5, 1/5}	3.252435083284329e-307
{-167/10, 1/5}	1.4106683514555213e-303
{-83/5, 1/5}	5.820046906378678e-300
{-33/2, 1/5}	2.284090579425878e-296
{-82/5, 1/5}	8.52678742887029e-293
{-163/10, 1/5}	3.0279090484710986e-289
{-81/5, 1/5}	1.0227876874854651e-285
{-161/10, 1/5}	3.286347111013977e-282
{-16, 1/5}	1.004446130194134e-278
{-159/10, 1/5}	2.9202843637221956e-275
{-79/5, 1/5}	8.076234344225084e-272
{-157/10, 1/5}	2.1246038158972527e-268
{-78/5, 1/5}	5.316579079939665e-265
{-31/2, 1/5}	1.2655283392349363e-261
{-77/5, 1/5}	2.8654758166188945e-258
{-153/10, 1/5}	6.171729684621031e-255
{-76/5, 1/5}	1.2644519213236215e-251
{-151/10, 1/5}	2.4642401035236582e-248
{-15, 1/5}	4.568240896176643e-245
{-149/10, 1/5}	8.055643708361312e-242
{-74/5, 1/5}	1.3512533316784651e-238
{-147/10, 1/5}	2.1560487769607807e-235
{-73/5, 1/5}	3.272394557916911e-232
{-29/2, 1/5}	4.724523544171158e-229
{-72/5, 1/5}	6.488370623659681e-226
{-143/10, 1/5}	8.476148503181383e-223
{-71/5, 1/5}	1.0532870401164292e-219
{-141/10, 1/5}	1.2450311002513858e-216
{-14, 1/5}	1.3999061949148345e-213
{-139/10, 1/5}	1.4972797350807024e-210
{-69/5, 1/5}	1.5233238224950442e-207
{-137/10, 1/5}	1.4742352692189883e-204
{-68/5, 1/5}	1.3571462028629538e-201
{-27/2, 1/5}	1.188424922467621e-198
{-67/5, 1/5}	9.899246566448878e-196
{-133/10, 1/5}	7.843642812210816e-193
{-66/5, 1/5}	5.911786629336598e-190
{-131/10, 1/5}	4.2384295560059565e-187
{-13, 1/5}	2.8905232292392935e-184
{-129/10, 1/5}	1.8751379966634583e-181
{-64/5, 1/5}	1.1571116879866835e-178
{-127/10, 1/5}	6.792077028205516e-176
{-63/5, 1/5}	3.7924092797131755e-173
{-25/2, 1/5}	2.0142486188795555e-170
{-62/5, 1/5}	1.0176448154948176e-167
{-123/10, 1/5}	4.890628227077092e-165
{-61/5, 1/5}	2.2357248385719895e-162
{-121/10, 1/5}	9.722038338164719e-160
{-12, 1/5}	4.0214399020091994e-157
{-119/10, 1/5}	1.5823083218955586e-154
{-59/5, 1/5}	5.922238829765801e-152
{-117/10, 1/5}	2.1084630697786817e-149
{-58/5, 1/5}	7.140544922642453e-147
{-23/2, 1/5}	2.3002868076864882e-144
{-57/5, 1/5}	7.04884397475621e-142
{-113/10, 1/5}	2.0546558188667835e-139
{-56/5, 1/5}	5.696991128059436e-137
{-111/10, 1/5}	1.5025788784933284e-134
{-11, 1/5}	3.7697651241265005e-132
{-109/10, 1/5}	8.996562070917254e-130
{-54/5, 1/5}	2.042321667927798e-127
{-107/10, 1/5}	4.4101868018952913e-125
{-53/5, 1/5}	9.058892403207784e-123
{-21/2, 1/5}	1.7700213033386558e-120
{-52/5, 1/5}	3.2897823129440483e-118
{-103/10, 1/5}	5.816223746349718e-116
{-51/5, 1/5}	9.781384361974447e-114
{-101/10, 1/5}	1.564749496977972e-111
{-10, 1/5}	2.3810833170731025e-109
{-99/10, 1/5}	3.4465901272626317e-107
{-49/5, 1/5}	4.745587255355734e-105
{-97/10, 1/5}	6.215492722582702e-103
{-48/5, 1/5}	7.743662875680216e-101
{-19/2, 1/5}	9.177039237136824e-99
{-47/5, 1/5}	1.034532206800816e-96
{-93/10, 1/5}	1.1093554427465059e-94
{-46/5, 1/5}	1.131573314945297e-92
{-91/10, 1/5}	1.097943398888204e-90
{-9, 1/5}	1.0133570250785078e-88
{-89/10, 1/5}	8.896727508918496e-87
{-44/5, 1/5}	7.429906893593497e-85
{-87/10, 1/5}	5.9023061151530785e-83
{-43/5, 1/5}	4.460107886466378e-81
{-17/2, 1/5}	3.20593176215314e-79
{-42/5, 1/5}	2.1920399264777387e-77
{-83/10, 1/5}	1.4256992534866117e-75
{-41/5, 1/5}	8.820488946310158e-74
{-81/10, 1/5}	5.190900135145528e-72
{-8, 1/5}	2.9058819242012655e-70
{-79/10, 1/5}	1.5473855217798048e-68
{-39/5, 1/5}	7.83798396218301e-67
{-77/10, 1/5}	3.7765521646033523e-65
{-38/5, 1/5}	1.73089961433308e-63
{-15/2, 1/5}	7.546291032956947e-62
{-37/5, 1/5}	3.1295399178798505e-60
{-73/10, 1/5}	1.2345614634135512e-58
{-36/5, 1/5}	4.6326577138105383e-57
{-71/10, 1/5}	1.6536096046318852e-55
{-7, 1/5}	5.614628616532395e-54
{-69/10, 1/5}	1.8134031235350993e-52
{-34/5, 1/5}	5.571254013697554e-51
{-67/10, 1/5}	1.628159083136415e-49
{-33/5, 1/5}	4.5261192142158967e-48
{-13/2, 1/5}	1.1968519093341933e-46
{-32/5, 1/5}	3.010510325497025e-45
{-63/10, 1/5}	7.203193827005153e-44
{-31/5, 1/5}	1.6394393584097662e-42
{-61/10, 1/5}	3.549366851065612e-41
{-6, 1/5}	7.309567765260864e-40
{-59/10, 1/5}	1.4319167863885083e-38
{-29/5, 1/5}	2.668266108220871e-37
{-57/10, 1/5}	4.729614843713681e-36
{-28/5, 1/5}	7.974577568524552e-35
{-11/2, 1/5}	1.2790127506948877e-33
{-27/5, 1/5}	1.9513147942331813e-32
{-53/10, 1/5}	2.831816294108161e-31
{-26/5, 1/5}	3.90920181133297e-30
{-51/10, 1/5}	5.13329688211563e-29
{-5, 1/5}	6.411947371150607e-28
{-49/10, 1/5}	7.618488068861928e-27
{-24/5, 1/5}	8.610589998232151e-26
{-47/10, 1/5}	9.257256661089105e-25
{-23/5, 1/5}	9.467100234501628e-24
{-9/2, 1/5}	9.20951843650184e-23
{-22/5, 1/5}	8.52201204844334e-22
{-43/10, 1/5}	7.501232766391127e-21
{-21/5, 1/5}	6.28070529875742e-20
{-41/10, 1/5}	5.002296914745949e-19
{-4, 1/5}	3.789795640412985e-18
{-39/10, 1/5}	2.7311615746163386e-17
{-19/5, 1/5}	1.872251862458624e-16
{-37/10, 1/5}	1.2208615742793858e-15
{-18/5, 1/5}	7.57275409195672e-15
{-7/2, 1/5}	4.468137811875481e-14
{-17/5, 1/5}	2.507751743271834e-13
{-33/10, 1/5}	1.338837284205943e-12
{-16/5, 1/5}	6.79917675179794e-12
{-31/10, 1/5}	3.284506610379826e-11
{-3, 1/5}	1.5092779429032147e-10
{-29/10, 1/5}	6.597107879723797e-10
{-14/5, 1/5}	2.7429836737216965e-9
{-27/10, 1/5}	1.0848710879287853e-8
{-13/5, 1/5}	4.081486119068508e-8
{-5/2, 1/5}	1.460642012962047e-7
{-12/5, 1/5}	4.972267999624706e-7
{-23/10, 1/5}	1.6100914537856047e-6
{-11/5, 1/5}	4.959430824249347e-6
{-21/10, 1/5}	0.000014531097105738581
{-2, 1/5}	0.00004049955478044559
{-19/10, 1/5}	0.00010737109169331119
{-9/5, 1/5}	0.00027077574822136606
{-17/10, 1/5}	0.0006495572526136904
{-8/5, 1/5}	0.0014822122007193267
{-3/2, 1/5}	0.003217278133696616
{-7/5, 1/5}	0.006642814219885537
{-13/10, 1/5}	0.013046706181096619
{-6/5, 1/5}	0.024374456080639737
{-11/10, 1/5}	0.04331658997783039
{-1, 1/5}	0.07322491280963245
{-9/10, 1/5}	0.11774669940754753
{-4/5, 1/5}	0.1801042233607683
{-7/10, 1/5}	0.2620500987263968
{-3/5, 1/5}	0.36268536741961466
{-1/2, 1/5}	0.47748641153355664
{-2/5, 1/5}	0.59796707983641
{-3/10, 1/5}	0.7123260215138633
{-1/5, 1/5}	0.8071711293576809
{-1/10, 1/5}	0.870036967386293
{0, 1/5}	0.8920620580763856
{1/10, 1/5}	0.870036967386293
{1/5, 1/5}	0.8071711293576809
{3/10, 1/5}	0.7123260215138633
{2/5, 1/5}	0.59796707983641
{1/2, 1/5}	0.47748641153355664
{3/5, 1/5}	0.36268536741961466
{7/10, 1/5}	0.2620500987263968
{4/5, 1/5}	0.1801042233607683
{9/10, 1/5}	0.11774669940754753
{1, 1/5}	0.07322491280963245
{11/10, 1/5}	0.04331658997783039
{6/5, 1/5}	0.024374456080639737
{13/10, 1/5}	0.013046706181096619
{7/5, 1/5}	0.006642814219885537
{3/2, 1/5}	0.003217278133696616
{8/5, 1/5}	0.0014822122007193267
{17/10, 1/5}	0.0006495572526136904
{9/5, 1/5}	0.00027077574822136606
{19/10, 1/5}	0.00010737109169331119
{2, 1/5}	0.00004049955478044559
{21/10, 1/5}	0.000014531097105738581
{11/5, 1/5}	4.959430824249347e-6
{23/10, 1/5}	1.6100914537856047e-6
{12/5, 1/5}	4.972267999624706e-7
{5/2, 1/5}	1.460642012962047e-7
{13/5, 1/5}	4.081486119068508e-8
{27/10, 1/5}	1.0848710879287853e-8
{14/5, 1/5}	2.7429836737216965e-9
{29/10, 1/5}	6.597107879723797e-10
{3, 1/5}	1.5092779429032147e-10
{31/10, 1/5}	3.284506610379826e-11
{16/5, 1/5}	6.79917675179794e-12
{33/10, 1/5}	1.338837284205943e-12
{17/5, 1/5}	2.507751743271834e-13
{7/2, 1/5}	4.468137811875481e-14
{18/5, 1/5}	7.57275409195672e-15
{37/10, 1/5}	1.2208615742793858e-15
{19/5, 1/5}	1.872251862458624e-16
{39/10, 1/5}	2.7311615746163386e-17
{4, 1/5}	3.789795640412985e-18
{41/10, 1/5}	5.002296914745949e-19
{21/5, 1/5}	6.28070529875742e-20
{43/10, 1/5}	7.501232766391127e-21
{22/5, 1/5}	8.52201204844334e-22
{9/2, 1/5}	9.20951843650184e-23
{23/5, 1/5}	9.467100234501628e-24
{47/10, 1/5}	9.257256661089105e-25
{24/5, 1/5}	8.610589998232151e-26
{49/10, 1/5}	7.618488068861928e-27
{5, 1/5}	6.411947371150607e-28
{51/10, 1/5}	5.13329688211563e-29
{26/5, 1/5}	3.90920181133297e-30
{53/10, 1/5}	2.831816294108161e-31
{27/5, 1/5}	1.9513147942331813e-32
{11/2, 1/5}	1.2790127506948877e-33
{28/5, 1/5}	7.974577568524552e-35
{57/10, 1/5}	4.729614843713681e-36
{29/5, 1/5}	2.668266108220871e-37
{59/10, 1/5}	1.4319167863885083e-38
{6, 1/5}	7.309567765260864e-40
{61/10, 1/5}	3.549366851065612e-41
{31/5, 1/5}	1.6394393584097662e-42
{63/10, 1/5}	7.203193827005153e-44
{32/5, 1/5}	3.010510325497025e-45
{13/2, 1/5}	1.1968519093341933e-46
{33/5, 1/5}	4.5261192142158967e-48
{67/10, 1/5}	1.628159083136415e-49
{34/5, 1/5}	5.571254013697554e-51
{69/10, 1/5}	1.8134031235350993e-52
{7, 1/5}	5.614628616532395e-54
{71/10, 1/5}	1.6536096046318852e-55
{36/5, 1/5}	4.6326577138105383e-57
